rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/MSE_loss,train/loss,train/learning_rate,train/Beta,train/RL_loss,train/critic_loss,train/Main_losses,train/critic_los,train/actor_loss,train/MSE_losses
460.88,220989,158,460.88,1397,476,220397,0.4984268844127655,-98.00778198242188,0.001,0.052,-98.26696014404297,0.5289589405655861,-98.51314935302734,0.2314075380563736,-98.70365188598633,0.3663510226607323
460.88,222989,158,460.88,1410,480,222397,0.5861259698867798,-99.68534088134766,0.001,0.044,-99.9432373046875,0.566442046828568,-98.75479049682617,0.0993918627500534,-98.98257250976563,0.5176864539384842
460.88,224989,158,460.88,1422,484,224397,0.3613384962081909,-99.31266784667969,0.001,0.036,-99.4427490234375,0.9311580190956592,-98.82732739257813,0.1934298574924469,-98.99694039916992,0.4711469649076462
469.32,226989,158,469.32,1435,488,226397,0.36069557070732117,-98.95169830322266,0.001,0.028,-99.05269622802734,0.5947902163341642,-98.8762236328125,0.1409844160079956,-98.9861942138672,0.3927529631853104
469.32,228989,158,469.32,1448,492,228397,0.24874362349510193,-100.18717956542969,0.001,0.02,-100.23693084716797,0.7196649214401841,-98.620734375,0.16063441336154938,-98.69668041992188,0.3797303341627121
466.74,230533,158,466.74,1457,496,229941,0.3238709568977356,-98.67752075195312,0.001,0.012,-98.71638488769531,0.9686856016686017,-98.86095775257458,0.22750306129455566,-98.89976501464844,0.3233954594893889
474.37,232533,158,474.37,1470,500,231941,0.4011668264865875,-95.9954833984375,0.001,0.004,-96.01152801513672,0.3985065128877759,-98.29374984741212,0.057659730315208435,-98.30859332275391,0.3710891134142876
474.37,234533,158,474.37,1482,504,233941,1.0553330183029175,-99.39344787597656,0.001,0,-99.39344787597656,0.8829606349021196,-98.2154669494629,0.29753682017326355,-98.2154669494629,0.8358587229251861
474.37,236533,158,474.37,1494,508,235941,0.7233059406280518,-96.50069427490234,0.001,0,-96.50069427490234,1.1666127264350652,-97.74442370605469,0.1513906568288803,-97.74442370605469,0.790527747631073
481.03,238533,158,481.03,1507,512,237941,0.7013880610466003,-95.59879302978516,0.001,0,-95.59879302978516,0.3987971598654985,-97.13085675048828,1.2732939720153809,-97.13085675048828,0.7186641203165054
